,Name,Wikipedia Link,json_aliases
520,Douhua,https://en.wikipedia.org/wiki/Douhua,"{""es - Spanish"": ""Douhua"", ""fr - French"": ""Fleur de tofu"", ""id - Indonesian"": ""Tauhue"", ""it - Italian"": ""Douhua"", ""ja - Japanese"": ""豆花"", ""jv - Javanese"": ""Douhua"", ""km - Khmer"": ""តៅហ៊ូខន់"", ""ko - Korean"": ""두부 푸딩"", ""ms - Malay"": ""Tau fu fah"", ""th - Thai"": ""เต้าฮวย"", ""uk - Ukrainian"": ""Доухуа"", ""vi - Vietnamese"": ""Tào phớ"", ""yue - Cantonese"": ""豆腐花"", ""za - Zhuang"": ""Daeuhfouhva"", ""zh - Chinese"": ""豆花""}"
521,Dubu-kimchi,https://en.wikipedia.org/wiki/Dubu-kimchi,"{""ar - Arabic"": ""دوبو كيمتشي"", ""es - Spanish"": ""Dubu kimchi"", ""fr - French"": ""Dubu gimchi"", ""hu - Hungarian"": ""Tubu kimcshi"", ""id - Indonesian"": ""Dubu kimchi"", ""jv - Javanese"": ""Dubu-kimchi"", ""ko - Korean"": ""두부김치"", ""ms - Malay"": ""Dubu kimchi"", ""vi - Vietnamese"": ""Dubu kimchi""}"
522,Ganmodoki,https://en.wikipedia.org/wiki/Ganmodoki,"{""ca - Catalan"": ""Ganmodoki"", ""es - Spanish"": ""Ganmodoki"", ""fr - French"": ""Ganmodoki"", ""id - Indonesian"": ""Ganmodoki"", ""it - Italian"": ""Ganmodoki"", ""ja - Japanese"": ""がんもどき"", ""jv - Javanese"": ""Ganmodoki"", ""kk - Kazakh"": ""Гаммодоктер"", ""ko - Korean"": ""간모도키"", ""ru - Russian"": ""Гаммодоки"", ""th - Thai"": ""กัมโมโดกิ"", ""uk - Ukrainian"": ""Гаммодокі""}"
523,Hiyayakko,https://en.wikipedia.org/wiki/Hiyayakko,"{""es - Spanish"": ""Hiyayakko"", ""fi - Finnish"": ""Hiyayakko"", ""fr - French"": ""Hiyayakko"", ""ja - Japanese"": ""冷奴"", ""jv - Javanese"": ""Hiyayakko"", ""ko - Korean"": ""히야얏코"", ""th - Thai"": ""ฮิยายักโกะ"", ""vi - Vietnamese"": ""Hiyayakko"", ""zh - Chinese"": ""奴豆腐""}"
524,Huai'an Pingqiao tofu,https://en.wikipedia.org/wiki/Huai%27an_Pingqiao_tofu,{}
525,Inarizushi,https://en.wikipedia.org/wiki/Sushi#Inarizushi,"{""af - Afrikaans"": ""Soesji"", ""an - Aragonese"": ""Sushi"", ""ar - Arabic"": ""سوشي"", ""ary - Moroccan Arabic"": ""سوشي"", ""arz - Egyptian Arabic"": ""سوشى"", ""as - Assamese"": ""চুশ্বি"", ""ast - Asturian"": ""Sushi"", ""az - Azerbaijani"": ""Suşi"", ""azb - South Azerbaijani"": ""سوشی"", ""ba - Bashkir"": ""Суши"", ""bar - Bavarian"": ""Suschi"", ""bcl - Central Bikol"": ""Sushi"", ""be - Belarusian"": ""Сушы"", ""be-tarask - Belarusian (Taraškievica orthography)"": ""Сусі"", ""bg - Bulgarian"": ""Суши"", ""bn - Bangla"": ""সুশি"", ""bo - Tibetan"": ""ཧྲོའུ་སི།"", ""br - Breton"": ""Sushi"", ""ca - Catalan"": ""Sushi"", ""chr - Cherokee"": ""ᏑᏏ"", ""ckb - Central Kurdish"": ""سوشی"", ""cs - Czech"": ""Suši"", ""cy - Welsh"": ""Swshi"", ""da - Danish"": ""Sushi"", ""de - German"": ""Sushi"", ""el - Greek"": ""Σούσι"", ""en-simple - Simple English"": ""Sushi"", ""eo - Esperanto"": ""Suŝio"", ""es - Spanish"": ""Sushi"", ""et - Estonian"": ""Suši"", ""eu - Basque"": ""Sushi"", ""fa - Persian"": ""سوشی"", ""fi - Finnish"": ""Sushi"", ""fo - Faroese"": ""Sushi"", ""fr - French"": ""Sushi"", ""gan - Gan"": ""壽司"", ""gl - Galician"": ""Suxi"", ""gn - Guarani"": ""Súchi"", ""hak - Hakka Chinese"": ""Su-sí"", ""he - Hebrew"": ""סושי"", ""hi - Hindi"": ""सूशी"", ""hr - Croatian"": ""Suši"", ""hu - Hungarian"": ""Szusi"", ""hy - Armenian"": ""Սուշի"", ""hyw - Western Armenian"": ""Սուշի"", ""id - Indonesian"": ""Susyi"", ""ik - Inupiaq"": ""Maqpiġaaġmiŋa"", ""io - Ido"": ""Sushio"", ""is - Icelandic"": ""Sushi"", ""it - Italian"": ""Sushi"", ""ja - Japanese"": ""寿司"", ""jv - Javanese"": ""Sushi"", ""ka - Georgian"": ""სუში"", ""km - Khmer"": ""ស៊ូស៊ី"", ""kn - Kannada"": ""ಸೂಶಿ"", ""ko - Korean"": ""스시"", ""ky - Kyrgyz"": ""Суши"", ""la - Latin"": ""Sushi"", ""lmo - Lombard"": ""Sushi"", ""lo - Lao"": ""ຊູຊິ"", ""lt - Lithuanian"": ""Sušis"", ""lv - Latvian"": ""Suši"", ""lzh - Literary Chinese"": ""鮨"", ""mk - Macedonian"": ""Суши"", ""ml - Malayalam"": ""സുഷി"", ""mn - Mongolian"": ""Сүши"", ""mr - Marathi"": ""सुशी"", ""mrj - Western Mari"": ""Суши"", ""ms - Malay"": ""Susyi"", ""my - Burmese"": ""ဆူရှီ"", ""nan - Minnan"": ""Sù-sih"", ""nb - Norwegian Bokmål"": ""Sushi"", ""nds-NL - Low Saxon"": ""Soesie"", ""ne - Nepali"": ""सुसी"", ""nl - Dutch"": ""Sushi"", ""nrf - Norman"": ""Suchîn"", ""oc - Occitan"": ""Soshí"", ""pa - Punjabi"": ""ਸੂਸ਼ੀ"", ""pl - Polish"": ""Sushi"", ""pnb - Western Punjabi"": ""سوشی"", ""pt - Portuguese"": ""Sushi"", ""pwn - Paiwan"": ""susi"", ""ro - Romanian"": ""Sushi"", ""ru - Russian"": ""Суши"", ""scn - Sicilian"": ""Sushi"", ""sh - Serbo-Croatian"": ""Suši"", ""sk - Slovak"": ""Suši"", ""sl - Slovenian"": ""Suši"", ""sq - Albanian"": ""Sushi"", ""sr - Serbian"": ""Суши"", ""su - Sundanese"": ""Sushi"", ""sv - Swedish"": ""Sushi"", ""ta - Tamil"": ""சுசி"", ""th - Thai"": ""ซูชิ"", ""tl - Tagalog"": ""Sushi"", ""tr - Turkish"": ""Suşi"", ""tt - Tatar"": ""Суши"", ""ug - Uyghur"": ""سۇشى"", ""uk - Ukrainian"": ""Суші"", ""ur - Urdu"": ""سوشی"", ""uz - Uzbek"": ""Sushi"", ""vi - Vietnamese"": ""Sushi"", ""war - Waray"": ""Sushi"", ""wuu - Wu"": ""寿司"", ""yue - Cantonese"": ""壽司"", ""zgh - Standard Moroccan Tamazight"": ""ⵙⵓⵛⵉ"", ""zh - Chinese"": ""寿司""}"
526,Kupat tahu,https://en.wikipedia.org/wiki/Ketupat#Kupat_tahu,"{""as - Assamese"": ""কেটুপাত"", ""ban - Balinese"": ""Tipat"", ""bjn - Banjar"": ""Katupat"", ""ceb - Cebuano"": ""Puso"", ""de - German"": ""Ketupat"", ""es - Spanish"": ""Ketupat"", ""fa - Persian"": ""کتوپات"", ""fr - French"": ""Ketupat"", ""id - Indonesian"": ""Ketupat"", ""it - Italian"": ""Ketupat"", ""jv - Javanese"": ""Kupat"", ""ko - Korean"": ""크투팟"", ""min - Minangkabau"": ""Katupek"", ""ms - Malay"": ""Ketupat"", ""nan - Minnan"": ""Ketupat"", ""nb - Norwegian Bokmål"": ""Ketupat"", ""nia - Nias"": ""Tamböyö"", ""pl - Polish"": ""Ketupat"", ""ru - Russian"": ""Кетупат"", ""su - Sundanese"": ""Kupat"", ""sv - Swedish"": ""Ketupat"", ""th - Thai"": ""ข้าวต้มใบกะพ้อ"", ""tl - Tagalog"": ""Bugnoy"", ""uk - Ukrainian"": ""Кетупат"", ""yue - Cantonese"": ""馬拉糭"", ""zh - Chinese"": ""克圖帕""}"
527,Mapo tofu,https://en.wikipedia.org/wiki/Mapo_tofu,"{""ca - Catalan"": ""Mapo doufu"", ""de - German"": ""Mapo Tofu"", ""es - Spanish"": ""Mapo doufu"", ""fr - French"": ""Mapo doufu"", ""id - Indonesian"": ""Mapo tahu"", ""it - Italian"": ""Mapo tofu"", ""ja - Japanese"": ""麻婆豆腐"", ""jv - Javanese"": ""Mapo tahu"", ""ko - Korean"": ""마파두부"", ""la - Latin"": ""Caseus soiae ani maculatae"", ""nb - Norwegian Bokmål"": ""Mapo doufu"", ""pt - Portuguese"": ""Mapo doufu"", ""sv - Swedish"": ""Mapo doufu"", ""th - Thai"": ""หมาผัวโต้วฟู"", ""uk - Ukrainian"": ""Мапо Тофу"", ""vi - Vietnamese"": ""Đậu hủ Tứ Xuyên"", ""yue - Cantonese"": ""麻婆豆腐"", ""zh - Chinese"": ""麻婆豆腐""}"
528,Pidan doufu,https://en.wikipedia.org/wiki/Pidan_doufu,"{""th - Thai"": ""เต้าหู้ไข่เยี่ยวม้า""}"
529,Mun tahu,https://en.wikipedia.org/wiki/Mun_tahu,"{""id - Indonesian"": ""Mun tahu"", ""jv - Javanese"": ""Mun tahu""}"
530,Sapo tahu,https://en.wikipedia.org/wiki/Sapo_tahu,"{""id - Indonesian"": ""Sapo tahu"", ""jv - Javanese"": ""Sapo tahu"", ""ms - Malay"": ""Sapo tahu"", ""th - Thai"": ""ซาโปตาฮู""}"
531,Stinky tofu,https://en.wikipedia.org/wiki/Stinky_tofu,"{""bn - Bangla"": ""চৌ তৌফু"", ""ca - Catalan"": ""Tofu pudent"", ""de - German"": ""Stinkender Tofu"", ""el - Greek"": ""Βρομερό τόφου"", ""es - Spanish"": ""Tofu maloliente"", ""fr - French"": ""Tofu puant"", ""hak - Hakka Chinese"": ""Tshu-theu-fú"", ""id - Indonesian"": ""Tahu busuk"", ""it - Italian"": ""Tofu puzzolente"", ""ja - Japanese"": ""臭豆腐"", ""jv - Javanese"": ""Tahu kecing"", ""ko - Korean"": ""취두부"", ""lzh - Literary Chinese"": ""臭豆腐"", ""ms - Malay"": ""Tauhu busuk"", ""pt - Portuguese"": ""Tofu fedido"", ""ru - Russian"": ""Вонючий тофу"", ""th - Thai"": ""เต้าหู้เหม็น"", ""tr - Turkish"": ""Kokmuş tofu"", ""uk - Ukrainian"": ""Смердючий тофу"", ""vi - Vietnamese"": ""Đậu phụ thối"", ""yue - Cantonese"": ""臭豆腐"", ""za - Zhuang"": ""Daeuhfouhhaeu"", ""zh - Chinese"": ""臭豆腐""}"
532,Sundubu-jjigae,https://en.wikipedia.org/wiki/Sundubu-jjigae,"{""ban - Balinese"": ""Sudubujiggae"", ""es - Spanish"": ""Sundubu jjigae"", ""fr - French"": ""Sundubu jjigae"", ""id - Indonesian"": ""Sundubujjigae"", ""jv - Javanese"": ""Sundubu-jjigae"", ""ko - Korean"": ""순두부찌개"", ""ms - Malay"": ""Sundubu jjigae"", ""zh - Chinese"": ""純豆腐鍋""}"
533,Taho,https://en.wikipedia.org/wiki/Taho,"{""ar - Arabic"": ""تاهو"", ""bcl - Central Bikol"": ""Taho"", ""ceb - Cebuano"": ""Taho"", ""es - Spanish"": ""Tajú"", ""id - Indonesian"": ""Tahok"", ""ja - Japanese"": ""タホ"", ""jv - Javanese"": ""Tahok"", ""ko - Korean"": ""타호"", ""tl - Tagalog"": ""Taho""}"
534,Tahu campur,https://en.wikipedia.org/wiki/Tahu_campur,"{""id - Indonesian"": ""Tahu campur"", ""jv - Javanese"": ""Tahu campur"", ""ms - Malay"": ""Tauhu campur"", ""my - Burmese"": ""တာဟူး ဂျန်ပေါ""}"
535,Tahu gejrot,https://en.wikipedia.org/wiki/Tahu_gejrot,"{""el - Greek"": ""Τάχου γκετζρότ"", ""id - Indonesian"": ""Tahu gejrot"", ""jv - Javanese"": ""Tahu gejrot"", ""jv-x-bms - Basa Banyumasan"": ""Tahu Gejrot"", ""ms - Malay"": ""Tauhu gejrot"", ""my - Burmese"": ""တာဟူး ဂီဂျဲရော့"", ""su - Sundanese"": ""Tahu gejrot"", ""th - Thai"": ""ตาฮูเก็จรต""}"
536,Tahu sumedang,https://en.wikipedia.org/wiki/Tahu_sumedang,"{""id - Indonesian"": ""Tahu sumedang"", ""jv - Javanese"": ""Tahu Sumedang"", ""ms - Malay"": ""Tauhu Sumedang"", ""my - Burmese"": ""တာဟူး ဆူမဲ့ဒန်း"", ""su - Sundanese"": ""Tahu Sumedang"", ""th - Thai"": ""ตาฮูซูเมอดัง""}"
537,Tofu skin roll,https://en.wikipedia.org/wiki/Tofu_skin_roll,"{""ca - Catalan"": ""Rotlle de tofu"", ""es - Spanish"": ""Rollo de tofu"", ""fr - French"": ""Rouleau de tofu"", ""jv - Javanese"": ""Kulit tahu gulung"", ""ko - Korean"": ""푸페이귄"", ""yue - Cantonese"": ""腐皮卷"", ""zh - Chinese"": ""腐皮卷""}"
538,Tokwa't baboy,https://en.wikipedia.org/wiki/Tokwa%27t_baboy,"{""es - Spanish"": ""Tokwa’t baboy"", ""th - Thai"": ""โตกวัตบาบอย"", ""tl - Tagalog"": ""Tokwa't baboy""}"
539,Yong tau foo,https://en.wikipedia.org/wiki/Yong_tau_foo,"{""es - Spanish"": ""Yong tau fu"", ""fr - French"": ""Yong tau foo"", ""hak - Hakka Chinese"": ""Ngiòng-theu-fú"", ""id - Indonesian"": ""Yong tau fu"", ""ja - Japanese"": ""イェン・ター・フォー"", ""jv - Javanese"": ""Yong tau foo"", ""ko - Korean"": ""뇽테우푸"", ""ms - Malay"": ""Yong tau fu"", ""ta - Tamil"": ""அனைத்துலக முறை முன்னொட்டுச் சொற்கள்"", ""th - Thai"": ""เย็นตาโฟ"", ""uk - Ukrainian"": ""Єнтафу"", ""yue - Cantonese"": ""釀豆腐"", ""zh - Chinese"": ""客家酿豆腐""}"
540,Akara,https://en.wikipedia.org/wiki/Akara,"{""ar - Arabic"": ""أكاراجي"", ""az - Azerbaijani"": ""Akarej"", ""bg - Bulgarian"": ""Акараже"", ""cs - Czech"": ""Acarajé"", ""de - German"": ""Acarajé"", ""en-simple - Simple English"": ""Akara"", ""eo - Esperanto"": ""Akaraĵeo"", ""es - Spanish"": ""Akara"", ""fa - Persian"": ""آکارا"", ""fr - French"": ""Acarajé"", ""ha - Hausa"": ""Ƙosai"", ""hy - Armenian"": ""Ակարաժե"", ""ig - Igbo"": ""Akara"", ""it - Italian"": ""Acarajé"", ""jv - Javanese"": ""Akara"", ""ko - Korean"": ""아카라"", ""ms - Malay"": ""Akara"", ""nl - Dutch"": ""Acarajé"", ""pl - Polish"": ""Acarajé"", ""pt - Portuguese"": ""Acarajé"", ""ru - Russian"": ""Акараже"", ""sv - Swedish"": ""Acarajé"", ""tw - Twi"": ""Akara"", ""uk - Ukrainian"": ""Акараже"", ""uz - Uzbek"": ""Akaraje"", ""vi - Vietnamese"": ""Acarajé"", ""yo - Yoruba"": ""Àkàrà""}"
541,Alcapurria,https://en.wikipedia.org/wiki/Alcapurria,"{""de - German"": ""Alcapurria"", ""es - Spanish"": ""Alcapurria"", ""jv - Javanese"": ""Alcapurria""}"
542,Ada,https://en.wikipedia.org/wiki/Ada_(food),"{""bn - Bangla"": ""এলা অডা"", ""fa - Persian"": ""آدا"", ""fr - French"": ""Ada"", ""ja - Japanese"": ""エラアダ"", ""jv - Javanese"": ""Ada"", ""mai - Maithili"": ""एला अडा"", ""ml - Malayalam"": ""അട"", ""ta - Tamil"": ""அடா"", ""uk - Ukrainian"": ""Ада""}"
543,Bánh bột lọc,https://en.wikipedia.org/wiki/B%C3%A1nh_b%E1%BB%99t_l%E1%BB%8Dc,"{""fr - French"": ""Bánh bột lọc"", ""jv - Javanese"": ""Bánh bột lọc"", ""vi - Vietnamese"": ""Bánh bột lọc""}"
544,Bánh chuối,https://en.wikipedia.org/wiki/B%C3%A1nh_chu%E1%BB%91i,"{""fr - French"": ""Bánh chuối"", ""id - Indonesian"": ""Bánh chuối"", ""jv - Javanese"": ""Bánh chuối"", ""ru - Russian"": ""Банановый пудинг"", ""zh - Chinese"": ""越南香蕉饼""}"
545,Bánh cuốn,https://en.wikipedia.org/wiki/B%C3%A1nh_cu%E1%BB%91n,"{""el - Greek"": ""Μπαν Κουόν"", ""fr - French"": ""Bánh cuốn"", ""ja - Japanese"": ""バインクオン"", ""jv - Javanese"": ""Bánh cuốn"", ""ko - Korean"": ""바인 꾸온"", ""pt - Portuguese"": ""Bánh cuốn"", ""th - Thai"": ""บั๊ญก๊วน"", ""tr - Turkish"": ""Banh cuon"", ""vi - Vietnamese"": ""Bánh cuốn"", ""yue - Cantonese"": ""越南粉卷"", ""zh - Chinese"": ""越南粉卷""}"
546,Bánh da lợn,https://en.wikipedia.org/wiki/B%C3%A1nh_da_l%E1%BB%A3n,"{""es - Spanish"": ""Bánh da lợn"", ""ja - Japanese"": ""バインザーロン"", ""jv - Javanese"": ""Bánh da lợn"", ""vi - Vietnamese"": ""Bánh da lợn"", ""zh - Chinese"": ""九層糕""}"
547,Bánh khoai mì,https://en.wikipedia.org/wiki/B%C3%A1nh_khoai_m%C3%AC,"{""jv - Javanese"": ""Bánh khoai mì""}"
548,Bánh tẻ,https://en.wikipedia.org/wiki/B%C3%A1nh_t%E1%BA%BB,"{""es - Spanish"": ""Bánh tẻ"", ""it - Italian"": ""Bánh tẻ"", ""jv - Javanese"": ""Bánh tẻ"", ""pa - Punjabi"": ""ਬੇਂਹ ਤੇ"", ""vi - Vietnamese"": ""Bánh tẻ""}"
549,Corunda,https://en.wikipedia.org/wiki/Corunda,"{""es - Spanish"": ""Corunda"", ""fr - French"": ""Corunda"", ""it - Italian"": ""Corunda"", ""tr - Turkish"": ""Corunda""}"
550,Couscous,https://en.wikipedia.org/wiki/Couscous,"{""af - Afrikaans"": ""Couscous"", ""ar - Arabic"": ""كسكس"", ""ary - Moroccan Arabic"": ""كسكسو"", ""arz - Egyptian Arabic"": ""كسكس"", ""be - Belarusian"": ""Кус-кус"", ""bg - Bulgarian"": ""Кускус"", ""bm - Bambara"": ""Basi"", ""bn - Bangla"": ""কুসকুস"", ""br - Breton"": ""Kouskous"", ""ca - Catalan"": ""Cuscús"", ""ceb - Cebuano"": ""Kuskus"", ""cs - Czech"": ""Kuskus"", ""da - Danish"": ""Couscous"", ""de - German"": ""Couscous"", ""el - Greek"": ""Κουσκούς"", ""en-simple - Simple English"": ""Couscous"", ""eo - Esperanto"": ""Kuskuso"", ""es - Spanish"": ""Cuscús"", ""et - Estonian"": ""Kuskuss"", ""eu - Basque"": ""Kus-kus"", ""fa - Persian"": ""کوسکوس"", ""fi - Finnish"": ""Kuskus"", ""fr - French"": ""Couscous"", ""gl - Galician"": ""Cuscús"", ""he - Hebrew"": ""קוסקוס"", ""hr - Croatian"": ""Kus-kus"", ""hu - Hungarian"": ""Kuszkusz"", ""hy - Armenian"": ""Կուսկուս"", ""ia - Interlingua"": ""Couscous"", ""id - Indonesian"": ""Couscous"", ""io - Ido"": ""Kuskuso"", ""is - Icelandic"": ""Kúskús"", ""it - Italian"": ""Cuscus"", ""ja - Japanese"": ""クスクス"", ""jv - Javanese"": ""Couscous"", ""ka - Georgian"": ""კუსკუსი"", ""kab - Kabyle"": ""Seksu"", ""ko - Korean"": ""쿠스쿠스"", ""la - Latin"": ""Cuscus"", ""lb - Luxembourgish"": ""Couscous"", ""lt - Lithuanian"": ""Kuskusas"", ""mk - Macedonian"": ""Кускус"", ""ms - Malay"": ""Kuskus"", ""nb - Norwegian Bokmål"": ""Couscous"", ""nl - Dutch"": ""Couscous"", ""nn - Norwegian Nynorsk"": ""Couscous"", ""oc - Occitan"": ""Coscós"", ""pl - Polish"": ""Kuskus"", ""pt - Portuguese"": ""Cuscuz"", ""ro - Romanian"": ""Cuș cuș"", ""ru - Russian"": ""Кускус"", ""scn - Sicilian"": ""Cuscusu"", ""shi - Tachelhit"": ""Sksu"", ""sl - Slovenian"": ""Kuskus"", ""sr - Serbian"": ""Кус-кус"", ""sv - Swedish"": ""Couscous"", ""th - Thai"": ""กุสกุส"", ""tl - Tagalog"": ""Kuskus"", ""tr - Turkish"": ""Kuskus"", ""tt - Tatar"": ""Кускус"", ""uk - Ukrainian"": ""Кускус"", ""ur - Urdu"": ""کسکس"", ""uz - Uzbek"": ""Kuskus"", ""wa - Walloon"": ""Couscousse"", ""war - Waray"": ""Kuskus"", ""wuu - Wu"": ""古斯米"", ""zgh - Standard Moroccan Tamazight"": ""ⵙⴽⵙⵓ"", ""zh - Chinese"": ""庫斯庫斯""}"
551,Dhokla,https://en.wikipedia.org/wiki/Dhokla,"{""as - Assamese"": ""ধোকলা"", ""es - Spanish"": ""Dhokla"", ""fr - French"": ""Dhokla"", ""gu - Gujarati"": ""ઢોકળાં"", ""he - Hebrew"": ""דוקלה"", ""hi - Hindi"": ""ढोकला"", ""it - Italian"": ""Dhokla"", ""ja - Japanese"": ""ドクラ"", ""jv - Javanese"": ""Dhokla"", ""kn - Kannada"": ""ಢೋಕ್ಳಾ"", ""ko - Korean"": ""도클랑"", ""mai - Maithili"": ""ढोकला"", ""mr - Marathi"": ""ढोकळा"", ""ne - Nepali"": ""भक्का"", ""pa - Punjabi"": ""ਢੋਕਲਾ"", ""ru - Russian"": ""Дхокла"", ""sv - Swedish"": ""Dhokla"", ""ta - Tamil"": ""தோக்ளா"", ""ur - Urdu"": ""ڈھوکلا""}"
552,Jjim,https://en.wikipedia.org/wiki/Jjim,"{""es - Spanish"": ""Jjim"", ""fr - French"": ""Jjim"", ""he - Hebrew"": ""ג'ים"", ""hu - Hungarian"": ""Ccsim"", ""ja - Japanese"": ""チム"", ""jv - Javanese"": ""Jjim"", ""ko - Korean"": ""찜"", ""ms - Malay"": ""Jjim"", ""uk - Ukrainian"": ""Тджим""}"
553,Agwi-jjim,https://en.wikipedia.org/wiki/Agwi-jjim,"{""es - Spanish"": ""Agujjim"", ""jv - Javanese"": ""Agwi-jjim"", ""ko - Korean"": ""아귀찜"", ""ms - Malay"": ""Agujjim"", ""vi - Vietnamese"": ""Agwi-jjim""}"
554,Andong jjimdak,https://en.wikipedia.org/wiki/Andong_jjimdak,"{""es - Spanish"": ""Andong jjimdak"", ""fr - French"": ""Andong jjimdak"", ""jv - Javanese"": ""Andong jjimdak"", ""ko - Korean"": ""안동찜닭"", ""ms - Malay"": ""Andong jjimdak"", ""vi - Vietnamese"": ""Andong jjimdak"", ""yue - Cantonese"": ""安東燉雞""}"
555,Galbi-jjim,https://en.wikipedia.org/wiki/Galbi-jjim,"{""bcl - Central Bikol"": ""Galbi-jjim"", ""es - Spanish"": ""Galbijjim"", ""fr - French"": ""Galbi-jjim"", ""id - Indonesian"": ""Galbi-jjim"", ""ja - Japanese"": ""カルビチム"", ""jv - Javanese"": ""Galbi-jjim"", ""ko - Korean"": ""갈비찜"", ""vi - Vietnamese"": ""Galbi-jjim""}"
556,Gyeran-jjim,https://en.wikipedia.org/wiki/Gyeran-jjim,"{""es - Spanish"": ""Gyeran jjim"", ""fr - French"": ""Œufs cuits à la vapeur à la coréenne"", ""ja - Japanese"": ""ケランチム"", ""jv - Javanese"": ""Gyeran-jjim"", ""ko - Korean"": ""계란찜"", ""th - Thai"": ""ไข่ตุ๋นเกาหลี"", ""vi - Vietnamese"": ""Gyeran-jjim""}"
557,Kwacoco,https://en.wikipedia.org/wiki/Kwacoco,"{""ig - Igbo"": ""Kwacoco""}"
558,Enduri pitha,https://en.wikipedia.org/wiki/Enduri_pitha,"{""bn - Bangla"": ""এন্দুরি পিঠা"", ""or - Odia"": ""ଏଣ୍ଡୁରି ପିଠା""}"
559,Manda pitha,https://en.wikipedia.org/wiki/Manda_pitha,"{""or - Odia"": ""ମଣ୍ଡା""}"
560,Tekeli Pitha,https://en.wikipedia.org/wiki/Jolpan#Tekeli_Pitha,"{""as - Assamese"": ""অসমীয়া জলপান"", ""kn - Kannada"": ""ಜೊಲ್‍ಪಾನ್""}"
561,Seon,https://en.wikipedia.org/wiki/Seon_(food),"{""es - Spanish"": ""Seon"", ""he - Hebrew"": ""סון"", ""hu - Hungarian"": ""Szon"", ""jv - Javanese"": ""Séon"", ""ko - Korean"": ""선"", ""ms - Malay"": ""Seon"", ""tr - Turkish"": ""Seon""}"
562,Tamale,https://en.wikipedia.org/wiki/Tamale,"{""ar - Arabic"": ""تمال"", ""br - Breton"": ""Tamal"", ""ca - Catalan"": ""Tamal"", ""cs - Czech"": ""Tamales"", ""de - German"": ""Tamale"", ""en-simple - Simple English"": ""Tamale"", ""eo - Esperanto"": ""Tamalo"", ""es - Spanish"": ""Tamal"", ""et - Estonian"": ""Tamale"", ""fa - Persian"": ""تاماله"", ""fr - French"": ""Tamal"", ""gl - Galician"": ""Tamal"", ""he - Hebrew"": ""טמלה"", ""hy - Armenian"": ""Տամալե"", ""id - Indonesian"": ""Tamale"", ""it - Italian"": ""Tamales"", ""ja - Japanese"": ""タマル"", ""jv - Javanese"": ""Tamalé"", ""ko - Korean"": ""타말"", ""la - Latin"": ""Tamal"", ""lad - Ladino"": ""Tamal"", ""nah - Nāhuatl"": ""Tamalli"", ""nb - Norwegian Bokmål"": ""Tamal"", ""nl - Dutch"": ""Tamale"", ""nv - Navajo"": ""Ałchʼįʼ beʼestłʼóní"", ""pl - Polish"": ""Tamal"", ""pt - Portuguese"": ""Tamal"", ""ru - Russian"": ""Тамале"", ""sv - Swedish"": ""Tamales"", ""th - Thai"": ""ตามัล"", ""tl - Tagalog"": ""Tamales"", ""tr - Turkish"": ""Tamal"", ""uk - Ukrainian"": ""Тамале"", ""ur - Urdu"": ""تامالے"", ""zh - Chinese"": ""塔馬利""}"
563,Urap,https://en.wikipedia.org/wiki/Urap,"{""ar - Arabic"": ""أوراب"", ""az - Azerbaijani"": ""Urap"", ""en-simple - Simple English"": ""Urap"", ""eo - Esperanto"": ""Urap"", ""fr - French"": ""Urap"", ""id - Indonesian"": ""Urap"", ""ja - Japanese"": ""ウラプ"", ""jv - Javanese"": ""Urap"", ""ml - Malayalam"": ""ഉറാപ്"", ""th - Thai"": ""อูรัป""}"
