Name,Alias,Coarse-grained categories,Fine-grained categories,Cuisines,Associated Cuisines,Area,Countries,Region1,Region2,Region3,Region4,Region5,Text Description,Image1 License,Image1 name / URL,Image2 License,Image2 name / URL,Image3 License,Image3 name / URL,Image4 License,Image4 name / URL,Image5 License,Image5 name / URL,Image6 License,Image6 name / URL,Image7 License,Image7 name / URL,Image8 License,Image8 name / URL
İmam bayıldı,[{'no_alias': 'not_stated'}],"[""vegetable""]","[""eggplant""]","[""Ottoman""]","[""Turkish"", ""Greek"", ""Albanian"", ""Armenian"", ""Kosovar"", ""Bosnian"", ""Serbian"", ""Bulgarian""]","[""Turkey"",""Greece"",""Albania"",""Kosovo"",""Bosnia"",""Serbia"",""Bulgaria"",""Armenia""]","[""Turkey"",""Greece"",""Albania"",""Bosnia and Herzegovina"",""Serbia"",""Bulgaria"",""Armenia""]",Western Asia,Southern Europe,Eastern Europe,,,"The dish is an eggplant stuffed with onion, garlic, and tomatoes, simmered in olive oil.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/%C4%B0mam_bay%C4%B1ld%C4%B1_AvL.JPG/1620px-%C4%B0mam_bay%C4%B1ld%C4%B1_AvL.JPG?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Imambayildi_plate.jpg/1024px-Imambayildi_plate.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Bir_tepsi_imambayildi.jpg/1024px-Bir_tepsi_imambayildi.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/A_tray_of_Turkish_dish_imambayildi.jpg/1440px-A_tray_of_Turkish_dish_imambayildi.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Bir_tabak_imambay%C4%B1ld%C4%B1.jpg/1440px-Bir_tabak_imambay%C4%B1ld%C4%B1.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Home-made_imambay%C4%B1ld%C4%B1.jpg/1440px-Home-made_imambay%C4%B1ld%C4%B1.jpg?download,,,,
Jalangkote,[{'ᨍᨒᨃᨚᨈᨙ': 'not_stated'}],"[""pastry""]","[""dumpling""]","[""Indonesian""]","[""Indonesian""]","[""South Sulawesi""]","[""Indonesia""]",South Eastern Asia,,,,,"The dish is a fried dumpling stuffed with rice, vegetable, potatoes, and eggs. Spicy, sweet and sour sauce will be dipped into prior to be eaten.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/87/Jalangkote.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Jalangkote_di_atas_piring.jpg/1024px-Jalangkote_di_atas_piring.jpg?download,,,,,,,,,,,,
Jalapeño popper,[{'Armadillo eggs': 'English'}],"[""snack"", ""side dish""]","[""snack"", ""side dish""]","[""American""]","[""American""]","[""United States""]","[""United States""]",Northern America,,,,,"The dish are jalapeno peppers that have been hollowed out, stuffed with a mixture of cheese, spices, ground meat, and breaded and deep-fried.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/a/ab/Cooking-food-stuffed-jalapenos-peppers.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Jalape%C3%B1o_poppers.jpg/1024px-Jalape%C3%B1o_poppers.jpg?download,,,,,,,,,,,,
Haggis,[{'taigeis': 'Scottish Gaelic'}],"[""pudding""]","[""pudding""]","[""Scottish""]","[""Scottish""]","[""Scotland""]","[""Scotland""]",Northern Europe,,,,,"The dish is a savoury pudding containing sheep's pluck, minced with chopped onion, oatmeal, suet, spices, and salt.",CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/a/a5/Scotland_Haggis.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/e/e8/Haggis_on_a_platter.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/A_haggis_serving.JPG/1024px-A_haggis_serving.JPG?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/HaggisDinner.jpg/1024px-HaggisDinner.jpg?download,,,,,,,,
Kachori,[{'no_alias': 'not_stated'}],"[""pastry""]","[""fried pastry""]","[""Indian""]","[""Indian"",""Nepalese"",""Bangladeshi"",""Pakistani""]","[""Rajasthan""]","[""India""]",Southern Asia,,,,,"The dish is a deep-fried, spicy, stuffed pastry made with baked mixture of mungbean and onions, besan, coriander, red chili powder, salt, and other spices.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/8f/Rajasthani_Raj_Kachori.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/2/27/Club_kachori.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Kachori_with_Gulab_Jamun.jpg/1024px-Kachori_with_Gulab_Jamun.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/88/Dal_ki_kachoriyan.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Kachori_Sabzi.JPG/1024px-Kachori_Sabzi.JPG?download,,,,,,
Kalitsounia,[{'καλιτσούνια': 'Greek'}],"[""snack""]","[""snack""]","[""Greek""]","[""Greek""]","[""Crete""]","[""Greece""]",Southern Europe,,,,,The dish is a small cheese or herb snacks with different filling and serving variations.,CC0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Restaurant_Erotokritos_%28Almyrida%29_-_beignets.jpg/899px-Restaurant_Erotokritos_%28Almyrida%29_-_beignets.jpg?download,,,,,,,,,,,,,,
Karađorđeva šnicla,"[{'Karađorđeva šnicla': 'English'}, {'Карађорђева шницла': 'Serbian Cyrillic'}]","[""cutlet""]","[""meat cutlet""]","[""Serbian""]","[""Serbian""]","[""Serbia""]","[""Serbia""]",Southern Europe,,,,,"The dish is a breaded cutlet dish with rolled veal, pork, or chicken steak, stuffed with dairy then breaded and fried.",CC-BY 4.0,https://upload.wikimedia.org/wikipedia/commons/b/ba/Kara%C4%91or%C4%91eva_%C5%A1nicla.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Kara%C4%91or%C4%91eva_%C5%A1nicla_with_ajvar.jpg/1920px-Kara%C4%91or%C4%91eva_%C5%A1nicla_with_ajvar.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/2/27/Kara%C4%91or%C4%91eva_%C5%A1nicla_01.jpg?download,,,,,,,,,,
Karnıyarık,"[{""no_alias"": []}]","[""vegetable""]","[""eggplant"",""stuffed vegetable""]","[""Turkish""]","[""Turkish""]","[""Turkey""]","[""Turkey""]",Western Asia,,,,,"The dish is a eggplant stuffed with a mix of sauteed chopped oninons, garlic, blackpepper, tomatoes.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/3/31/Meal_in_Turkey.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Food_not_well-prepared.jpg/1440px-Food_not_well-prepared.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/8e/Karni-pilav.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/d/d8/Karn%C4%B1yar%C4%B1k_-_Lunch_at_Yanyali_Fehmi_Lokantasi_%286421044715%29.jpg?download,,,,,,,,
Kibinai,"[{'kybynlar': 'Karaim'}, {'Qıbınlar': 'Karaim'}, {'kibinas': 'Lithuanian'}]","[""pastry""]","[""flaky pastry""]","[""Lithuanian""]","[""Lithuanian""]","[""Crimea""]","[""Lithuania""]",Northern Europe,,,,,The dish is a pastry filled with mutton and onion.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/e/ee/02017_0065_Litauische_Kibinai_in_Schlesien.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Lithuanian_cuisine_-_kibinai_-_2.jpg/1024px-Lithuanian_cuisine_-_kibinai_-_2.jpg?download,,,,,,,,,,,,
Stuffed squash,"[{'courgette': 'not_stated'}, {'marrow': 'not_stated'}, {'mahshi': 'Arabic'}, {'zucchini': 'not_stated'}]","[""vegetable""]","[""stuffed vegetable"",""zucchini""]","[""Ottoman""]","[""Balkan"", ""Levantine"", ""Egyptian"", ""Turkish""]","[""Balkan"", ""Levant"", ""Egypt"", ""Turkey""]","[""Albania"", ""Bosnia and Herzegovina"", ""Bulgaria"", ""Croatia"", ""Montenegro"", ""North Macedonia"", ""Romania"", ""Serbia"", ""Slovenia"", ""Cyprus"", ""Israel"", ""Jordan"", ""Lebanon"", ""Palestine"", ""Syria"", ""Egypt"", ""Turkey""]",Western Asia,Southern Europe,Northern Africa,Eastern Europe,,This dish consists of various kinds of squash or zucchini stuffed with rice and sometimes meat and cooked on the stovetop or in the oven.,Public Domain,https://upload.wikimedia.org/wikipedia/commons/d/d9/Kousa_Mahshi.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/5/58/Kusa_Mahshi_a_la_Toledano.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/4/4a/Stuffed_Zucchini_1_2010.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/8/89/Stuffed_Zucchini_3_2010.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/b/b5/Acorn_squash_stuffed_with_pilaf_and_topped_with_cheese.jpg?download,,,,,,
Krautshäuptchen,[{'Krautshäubchen': 'not_stated'}],"[""vegetable""]","[""cabbage"",""stuffed vegetable""]","[""German""]","[""German""]","[""Hesse""]","[""Germany""]",Western Europe,,,,,"This dish is a stuffed cabbage, served with boiled potatoes and mustard sauce or bechamel sauce.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/2/2f/Krautsh%C3%A4uptchen.jpg?download,,,,,,,,,,,,,,
Mirchi Bada,[{'MIRCHI BAJJI': 'not_stated'}],"[""snack"", ""vegetable""]","[""stuffed vegetable""]","[""Indian""]","[""Indian""]","[""Jodhpur"", ""Rajasthan""]","[""India""]",Southern Asia,,,,,"This dish is made by stuffing a green chili with spices, mashed potato, and flour, then it is wrapped in batter and fried until golden brown.",CC0,https://upload.wikimedia.org/wikipedia/commons/d/d0/Mirchi_Bada_of_Jodhpur.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/6/6b/Andhra_famous_mirchi_bajji.JPG?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/4/4f/Chilli_Bhaji.JPG?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/9/9e/Goli_Bhajji.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/b/b3/Mirchi_bada.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/d/d5/Mirchi_Bada_Mirchi_bajji.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/8a/Mirchi_Vada_bajji.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/7/7b/Stuffed_mirchi_bajji_%2816164286908%29.jpg?download
Mücver,[{'mücmer': 'not_stated'}],"[""fritter""]","[""vegetable fritter""]","[""Turkish""]","[""Turkish""]","[""Turkey""]","[""Turkey""]",Western Asia,,,,,"This dish is made from grated zucchini. They are typically pan-fried in oil and their batter often includes a mixture of eggs, onion, dill, parsley, flour, and sometimes potatoes and cheese.",CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/c/cd/Zucchini_Fritters_-_Lunch_at_Yanyali_Fehmi_Lokantasi_%286421047753%29.jpg?download,,,,,,,,,,,,,,
Nacatamal,"[{'Nakatamal': 'Nahuat'}, {'Nakat': 'Nawat'}, {'tamal': 'Nawat'}, {'Nacatl': 'Nahuatl'}, {'tamalli': 'Nahuatl'}]","[""meat""]","[""stuffed food""]","[""Nicaraguan""]","[""Nicaraguan""]","[""Nicaragua""]","[""Nicaragua""]",Central America,,,,,"This dish is made with corn dough which is stuffed with meat like pork, turket, or chicken, then wrapped in plantain leaves and steamed.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/b/bd/Nicaraguan_Nacatamal.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/5/57/Nacatamal_y_patacones_con_frijoles_molidos.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/0/03/Nacatamales_in_steamer.jpg?download,,,,,,,,,,
Papa rellena,[{'no_alias': []}],"[""fritter""]","[""croquette""]","[""Latin American""]","[""Peruvian"", ""Ecuadorian"", ""Bolivian"", ""Mexican"", ""Chilean"", ""Colombian"", ""Puerto Rican"", ""Cuban"", ""Dominican""]","[""Peru"", ""Ecuador"", ""Bolivia"", ""Mexico"", ""Chile"", ""Colombia"", ""Puerto Rico"", ""Cuba"", ""Dominican Republic""]","[""Peru"", ""Ecuador"", ""Bolivia"", ""Mexico"", ""Chile"", ""Colombia"", ""Puerto Rico"", ""Cuba"", ""Dominican Republic""]",Caribbean,Central America,South America,,,"This dish is a potato-based dough into which a filling made of chopped beef and onions, whole olives, hard-boiled eggs, cumin and other spices is stuffed.",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/3/31/Peru_PapasRellenas2.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/c/c5/Relleno_de_papa.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/82/Papas_rellenas.jpg?download,,,,,,,,,,
Szczecin pasztecik,[{'name': 'no_alias'}],"[""snack"", ""pastry""]","[""snack"", ""pastry""]","[""Polish""]","[""Polish""]","[""Szczecin""]","[""Poland""]",Eastern Europe,,,,,"This dish is a variety of pastry, a machine-produced deep-fried yeast dough stuffed with a meat or vegetarian filling, served in specialised bars as a fast food.",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/3/36/1104_Pasztecik_Szczeci%C5%84ski.JPG?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Pasztecik_szczecinski_na_dworcu_w_Szczecinie.jpg/1024px-Pasztecik_szczecinski_na_dworcu_w_Szczecinie.jpg?download,,,,,,,,,,,,
Plátanos rellenos,[{'no_alias': 'not_stated'}],"[""snack"", ""fritter""]","[""snack"", ""fritter""]","[""Latin American""]","[""Colombian"", ""Cuban"", ""Mexican""]","[""Veracruz"", ""Tabasco"", ""Chiapas""]","[""Colombia"", ""Cuba"", ""Mexico""]",Caribbean,Central America,South America,,,This dish consists of plantain stuffed with meat and seasonings and fried.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/f/fd/Pl%C3%A1tanos_rellenos_en_Para%C3%ADso%2C_Tabasco.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Pl%C3%A1tano_relleno_de_calamar_y_camar%C3%B3n.jpg/1024px-Pl%C3%A1tano_relleno_de_calamar_y_camar%C3%B3n.jpg?download,,,,,,,,,,,,
Pocket sandwich,[{'name': 'no_alias'}],"[""bread""]","[""sandwich""]","[""Global""]","[""Global""]","[""Global""]","[""Global""]",Global,,,,,"This is a sandwich which is made using a single piece of folded or hollowed bread, such as a pita, which is made from dough cooked with fillings inside.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/d/d2/Tempeh_reuben_pita_sandwich_%287189946579%29.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/6/62/Shelf-stable_pocket_sandwich.png?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Donkey_sandwich%2C_Hejian_style_%2820160220143311%29.jpg/1024px-Donkey_sandwich%2C_Hejian_style_%2820160220143311%29.jpg?download,,,,,,,,,,
Porchetta,[{'porˈketta': 'Italian'}],"[""meat""]","[""roasted meat""]","[""Italian""]","[""Italian""]","[""Umbria"", ""Abruzzo"", ""Lazio"", ""Tuscany"", ""Emilia-Romagna"", ""Marche"", ""Basilicata"", ""Veneto""]","[""Italy""]",Southern Europe,,,,,"This dish is a is a savory, fatty, and moist boneless pork roast. The carcass is deboned and spitted or roasted traditionally over wood for at least eight hours, fat and skin still on.",CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/0/03/Porchetta_%283168207946%29.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/8/88/Porchetta_-_rolled_pork_belly%2C_aromatic_herbs%2C_red_onions%2C_carrots%2C_fennel%2C_celery_%2826247851382%29.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/b/b0/Porchetta_sagra_del_vino_Marino_2006.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/8/87/Porchetta_%283167395559%29.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/c/c5/Porchetta_%283168213938%29.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/7/7d/Porchetta_%287660828298%29.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/a/ac/Porchetta_-_A.jpg?download,,
Pupusa,"[{""name"": ""no_alias""}]","[""bread""]","[""flatbread""]","[""Central American""]","[""Salvadoran"", ""Honduran""]","[""El Salvador"", ""Honduras""]","[""El Salvador"", ""Honduras""]",Central America,,,,,This dish is a is a thick griddle cake or flatbread made with cornmeal or rice flour.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/5/5c/Pupusas_El_Salvador_Centro_America.JPG?download,CC0,https://upload.wikimedia.org/wikipedia/commons/1/19/Pupusas_olocuilta_el_salvador_2012.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/c/c5/A_la_pupusa_se_le_sali%C3%B3_el_relleno.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/b/bb/Cocinado_las_pupusas.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/e/ec/Dos_Pupusas_en_El_Salvador.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/3/3d/Plain_pupusas_revueltas.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/8/80/Plato_de_pupusa.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/0/08/Pupusas_%281%29.jpg?download
Tortang talong,[{'tortalong': 'Filipino'}],"[""omelette""]","[""eggplant omelette""]","[""Filipino""]","[""Filipino""]","[""Philippines""]","[""Philippines""]",South Eastern Asia,,,,,This dish is an omelette made by pan-frying grilled whole eggplants dipped in an egg mixture.,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/1/1e/EGGPLANT_TORTA.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/6/68/01095jfHilltop_San_Mateo_Sitio_Bitbit_Lorenzo_River_Bridge_Norzagaray_Bulacan_villagesfvf_13.JPG?download,CC0,https://upload.wikimedia.org/wikipedia/commons/b/b3/09530jfCuisine_Foods_Fruits_Philippines_Baliuag_Bulacanfvf_04.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/e/e0/1084Cuisine_of_Bulacan_Pampanga_08.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/3/3a/4645Foods_Cuisine_of_Baliuag_Bulacan_08.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/3/36/5609Cuisine_of_Bulacan_04.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/c/ca/755Tortang_Talong.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/7/79/8097Photos_taken_2020_coronavirus_pandemic_Baliuag%2C_Bulacan_01.jpg?download
Rissole,"[{""alias"": ""no_alias""}]","[""fritter""]","[""croquette""]","[""French""]","[""French"", ""British"", ""Irish"", ""Polish"", ""Portuguese"", ""Australian"", ""New Zealand"", ""Indonesian""]","[""France"", ""Great Britain"", ""Ireland"", ""Poland"", ""Portugal"", ""Australia"", ""New Zealand"", ""Indonesia""]","[""France"", ""United Kingdom"", ""Ireland"", ""Poland"", ""Portugal"", ""Australia"", ""New Zealand"", ""Indonesia""]",Global,,,,,"This dish is a ball or flattened cake of chopped meat, fish, or Vegetable mixed with herbs or spices, then coated in breadcrumbs and fried.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/b/b9/Risole1.JPG?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/5/5c/Rissole_Blesson.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/8/8f/Lisboa_L1190475_%2825231463215%29.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/3/3a/Kue_risoles.JPG?download,,,,,,,,
Roulade,[{'name': 'not_stated'}],"[""meat""]","[""rolled meat""]","[""French""]","[""French""]","[""France""]","[""France""]",Western Europe,,,,,"This dish is a filled rolled meat. It typically consists of a slice of steak rolled around a filling such as cheese, Vegetable, or other meats.",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/c/c6/Unsliced_Flank_Roulade.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/8b/Rinderroulade_gef%C3%BCllt_Anschnitt_01.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/1/18/Sliced_Flank_Roulade.jpg?download,,,,,,,,,,
Sajji,[{'سجی:Balochi and Urdu': 'not_stated'}],"[""meat""]","[""baked meat""]","[""Persian""]","[""Pakistani"", ""Persian""]","[""Pakistan"", ""Iran""]","[""Pakistan"", ""Iran""]",Southern Asia,,,,,"This dish traditionally consists of lamb, marinated only in salt with a few spices. It is served with rice that is cooked inside the animal, which is then baked.",CC0,https://upload.wikimedia.org/wikipedia/commons/0/08/Sajji.JPG?download,,,,,,,,,,,,,,
Beef bun,[{'no_alias': []}],"[""bread""]","[""bread roll""]","[""Cantonese""]","[""Cantonese""]","[""Hong Kong""]","[""Hong Kong""]",Eastern Asia,,,,,"This dish is a bun that has a ground beef filling, sometimes including pieces of onions.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/1/18/Beef_Bun.jpg?download,,,,,,,,,,,,,,
Buttered pineapple bun,"[{'boh loh yau': 'not_stated'}, {'菠蘿油': 'not_stated'}]","[""bread""]","[""bread roll""]","[""Cantonese""]","[""Cantonese""]","[""Hong Kong""]","[""Hong Kong""]",Eastern Asia,,,,,This dish is a sweet bun made to resemble a pineapple with a slice of butter stuffed inside.,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/f/f3/%E8%8F%A0%E8%98%BF%E6%B2%B9_%28Pineapple_Bun%29_%283476646912%29.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Pineapple_bun_with_butter_from_Kim_Kee_Cafe.jpg/1024px-Pineapple_bun_with_butter_from_Kim_Kee_Cafe.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Pineapple_bun_from_Heung_Heung_Bakery_HK.jpg/1024px-Pineapple_bun_from_Heung_Heung_Bakery_HK.jpg?download,,,,,,,,,,
Cocktail bun,[{'雞尾包': 'Chinese'}],"[""bread""]","[""bread roll""]","[""Cantonese""]","[""Cantonese""]","[""Hong Kong""]","[""Hong Kong""]",Eastern Asia,,,,,This dish is a sweet bun with a filling of shredded coconut.,CC-BY 3.0,https://upload.wikimedia.org/wikipedia/commons/4/41/Cocktail_Bun_fancy.JPG?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/6/65/Cocktail_Bun.JPG?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/4/46/Cocktail_Bun_Cut_Open.JPG?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/f/fb/CocktailBun.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/4/43/HK_Hennessy_Road_Wan_Chai_Honolulu_Cafe_Bakery_%E9%9B%9E%E5%B0%BE%E5%8C%85_Cocktail_Bun.JPG?download,,,,,,
Peanut butter bun,[{'no_alias': 'not_stated'}],"[""bread""]","[""bread roll""]","[""Cantonese""]","[""Cantonese""]","[""Hong Kong""]","[""Hong Kong""]",Eastern Asia,,,,,"This dish is a sweet bun that has layers of peanut butter fillings, sometimes with light sprinkles of sugar mixed with the peanut butter for extra flavor.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/b/be/Peanutbutterbun.jpg?download,,,,,,,,,,,,,,
