Relation	TweetId	Text	English
0	1697478573152506131	Sveicam visus Zinību dienā ar jaunās mācību sezonas sākumu un aicinām #dzeramkrānaūdeni, jo Rīgā ir tīrs, garšīgs un veselīgs ūdens! Lasi vairāk mūsu Ūdens skolā! https://t.co/R65GQjfStz https://t.co/DPTCoXC3oH	We congratulate everyone on Knowledge Day with the start of the new school season and invite you #dzeramkrānaūdeni, because Riga has clean, tasty and healthy water! Read more at our Water School! https://t.co/R65GQjfStz https://t.co/DPTCoXC3oH
3	1697501266140680544	varētu spēlēt \"uzmini, kur mēs?\", bet nav diži smieklīgi 😵‍💫 aizvakar vakarā sīkā grauza ābolu un sūdzējās, ka lūpa sāp(apskatijāmies, nekā TĀDA nebij, aizmirsām), nakti negulēja, grozījās, pa brīžam ieraudājās, bet kad prasa kas sāp, atbild - nekas! 😬 vakar palaidām uz BD..🧵 https://t.co/nwVtZzu4iM	we could play "guess where we are?" but it's not very funny 😵‍💫 the night before yesterday, the kid was munching on an apple and complained that her lip hurt (we looked, there was nothing like THAT there, we forgot), she didn't sleep at night, was restless, occasionally cried, but when asked what hurts, she answers - nothing! 😬 yesterday we let her go to KG..🧵 https://t.co/nwVtZzu4iM
0	1697513707280941393	#labrīt Brokastis paēstas Jelgavā, laiks doties uz Rīgu, skatīties @basketbols spēli pret Spāniju!🤞🏻🏀👏🏻 Par uzvaru 🇱🇻! Un, protams, lai katram skaists 1. septembris!🌸🌺💐🌹🪻 https://t.co/KgJJs1wqFR	#labrīt Breakfast eaten in Jelgava, time to go to Riga to watch the @basketbols game against Spain!🤞🏻🏀👏🏻 For the win 🇱🇻! And, of course, let's all have a beautiful September 1st!🌸🌺💐🌹
2	1697538343800611249	Augustā nēģi esot visgardākie. Jo. Uzbarojušies un vairs neēdīs jo barības vads aizaudzis. Loģiski - jo ilgāk, jo kārnāki. Bet pagaidām - trekni un smaidīgi. Te divu mūspuses ražotāju produkti. Jānoprovē... https://t.co/mEHefm4zWL	Lampreys are said to be the most delicious in August. Because. They have fattened and will not eat more since the esophagus is overgrown. Logically, the longer, the thinner. But for now - fat and smiling. Here are products of two manufacturers from our area. Need to try out... https://t.co/mEHefm4zWL
1	1697570542847492517	Kremļa slampa ēd no šlesera rokas. Lūk arī jums potenciālais rubalķika finansēšanas avots. https://t.co/l9BSIJwI4q	The Kremlin slut is eating from the hand of Šlesers. Here's a potential funding source of Rubalķiks for you. https://t.co/l9BSIJwI4q
0	1697577300089282845	ⓧ Diena bez ēdiena, iestājoties par dzīvniekiem - jau rīt! 🐇 Šoreiz attēlā daži no tūkstošiem trusīšu, kurus nogalina gaļas industrijā: LV 2022. g. nokāva 114 979 trušus, sāka darboties milzu lielferma. Plašāk: https://t.co/D6M9jRRU8m Par kampaņu: #AFOTS +#FastAgainstSlaughter https://t.co/aSNey0YxLc	ⓧ A day without food, standing for animals - already tomorrow! 🐇 This time in the picture, some of the thousands of rabbits killed in the meat industry: LV slaughtered 114,979 rabbits in 2022, the giant large farm began to function. Read more: https://t.co/D6M9jRRU8m About the campaign: #AFOTS +#FastAgainstSlaughter https://t.co/aSNey0YxLc
2	1697580311318610065	SIA \"Getliņi EKO\" mutiskā izsolē ar augšupejošu soli pārdod SIA \"Getliņi EKO\" izaudzēto tomātu un gurķu ražu. https://t.co/eLFuGNf5Nx @getlini_eko https://t.co/oUse1kaxwB	SIA "Getliņi EKO" sells the harvest of tomatoes and cucumbers grown by SIA "Getliņi EKO" at an oral auction in an ascending step. https://t.co/eLFuGNf5Nx @getlini_eko https://t.co/oUse1kaxwB
0	1697607906819031539	Mamma raksta-\"Man piedzīvojums šokējošs! Šorīt konstatēju, ka kāds pa nakti noracis manus dažus kartupeļus. Atstājis smuki nogrābu laukumiņu. Pat lakstu nav !!\" https://t.co/78OOnZKRqH	Mom writes: "I had a shocking experience! This morning I found that someone had buried some of my potatoes overnight. Leaving a nicely raked area. There are not even any wedges!!" https://t.co/78OOnZKRqH
0	1697615666642067468	Gardās brokoļu maizītes Jūs jau gaida konditorejā Alma!🥦🥐 #Rīga #konditoreja #plavnieki #kūciņas #smalkmaizītes #ēdiens #food #cakes #pastries #alma #konditorejaAlma #tortes #brokoļi https://t.co/YFUdcYhRNh	The delicious broccoli pastries are already waiting for you in the patisserie Alma!🥦🥐 #Rīga #konditoreja #plavnieki #kūciņas #smalkmaizītes #ēdiens #food #cakes #pastries #alma #konditorejaAlma #tortes #brokoļi https://t.co/YFUdcYhRNh
0	1697633297977708716	Liela daļa zin,cik “lielisks” pavārs es esmu. Bet.. ir lietas,ko protu.😅 Manas maizītes dabūn vien retais. Herta saka,ka tās ir sirdsmaizītes,jo gatavoju tikai tiem,ko mīlu ❤️ https://t.co/zhRh6VDzXz	A lot of people know how “great” of a cook I am. But.. there are things which I can do.😅 Only few people get my pastries. Herta says that they are heart-pastries because I only cook for those who I love ❤️ https://t.co/zhRh6VDzXz
2	1697644124772413804	@riigasiedzimtaa Tut tiešām neko nevar saprast, bet šite gan var ;) Tikai nedēļu nav būts mājās, bet gurķi un sēnes pāraugušas. https://t.co/26GJaNIJty	@riigasiedzimtaa It's really difficult to understand anything there, but here you can ;) Haven't been home for only a week, but cucumbers and mushrooms are overgrown. https://t.co/26GJaNIJty
0	1697647599682306093	Lielisko Latvijas tomātu sezona ir pilnā sparā, Cēsu tirgū tie maksā ap eiro kilogramā, tāpēc neaizmirstiet ziemai sagatavot gardo tomātu zupu - dažādu ēdienu pamatu: https://t.co/W24zYh09LS https://t.co/xlZkKTIJqn	The season of great Latvian tomatoes is in full swing, they cost around a euro per kilogram in the Cēsis market, so do not forget to prepare a delicious tomato soup for the winter - the basis of various dishes: https://t.co/W24zYh09LS https://t.co/xlZkKTIJqn
3	1697654383347990641	@_skabarga mums mūsu dižā kartupeļu talka būs rīt ;) https://t.co/V0Jj7xkM3U	@_skabarga we will have our great potato harvest tomorrow ;) https://t.co/V0Jj7xkM3U
0	1697663458655735815	Šodien esmu zirgā! Dienu pavadīju ar draugiem, kā arī pagatavoju visiem ēst (skat. bildi 1). Tagad pārrunājam dažnedažādus atgadījumus kultūrā un vesturē (skat. bildi 2). Priecīgu visiem piektdienu, taču atcerieties būt prātīgi! 🍻⚠️ https://t.co/alIiAc7ZKC	I'm on a roll today! I spent the day with my friends and also cooked food for everyone (see photo 1). Now we are discussing various events in culture and history (see photo 2). Happy Friday everyone, but remember to be mindful! 🍻⚠️ https://t.co/alIiAc7ZKC
0	1697686869587186127	Vai vīns garšo labāk no karafes, vai nē? Bet kāda tur atšķirība, uz Latvijas basketbolistu veselību!! #vīns #fibawc #winforlatvia https://t.co/upbVhAWHgV	Does wine taste better from carafe or not? But what's the difference, for the health of Latvian basketball players!! #vīns #fibawc #winforlatvia https://t.co/upbVhAWHgV
0	1697690708541419692	@evka30 @MKradzina Es arī māku zefīrus ar rokas mikseri: 300 g cukura + 1 baltums + 100 g biezeņa, un pati tikai tik cik miksera slotiņas nolaizu, lai zinātu, kāda garša. https://t.co/q1DWLmXkCX	@evka30 @MKradzina I can also do marshmallows with a hand mixer: 300 g of sugar + 1 egg white + 100 g puree, and just lick the hands of the mixer myself to know what the taste is. https://t.co/q1DWLmXkCX
0	1697690912090931230	@happynorelle_ Jopcik popcik 😂 Šis lika pameklēt info, vai griķus suns vispār drīkst ēst. Izrādās - nelielos daudzumos un reti esot pat tīri labi! Nu tad veseli ēduši! https://t.co/HYAQQ0SoPD	@happynorelle_ Oh my 😂 This prompted me to look for info on whether buckwheat can be eaten by a dog at all. Turns out - in small quantities and rarely it's even pretty good! Well then, they've eaten healthy! https://t.co/HYAQQ0SoPD
2	1697702313303892160	Tapa daudz tomātu zupas, kura nokļūs saldētavā 🙃 https://t.co/sEqyx5G7RE	S lot of tomato soup was made that will end up in the freezer 🙃 https://t.co/sEqyx5G7RE
0	1697868633777566184	Rovaniemi vasara beigusies. Tagad mēs, dāmas, ar vilcienu uz galvaspilsētas reģionu, man balvā restorānvagona siltā kanēļmaizīte un kafija. https://t.co/6DbjHZ9Rah	Rovaniemi summer is over. Now we, ladies, take the train to the capital region, I get a dining car warm cinnamon bun and coffee as a prize. https://t.co/6DbjHZ9Rah
0	1697873166536769943	Aizrāvos ar bing (bezmaksas mākslīgā intelekta) attēlu ģeneratoru.  Šai bildei paraksts - \"Rūķīši ēd karaļus saldskābajā mērcē, skatoties kā paceļas lidmašīnas\" :D https://t.co/3wTul86goL	I got carried away with Bing (free artificial intelligence) image generator. The caption for this photo - "Dwarves are eating kings in sweet and sour sauce while watching planes take off" :D https://t.co/3wTul86goL
0	1697883423505854638	Šorīt pie kafijas var izvēlēties gardāko šokolādi!😁👌🥰 https://t.co/WldbTch8Cv	This morning you can choose the tastiest chocolate with your coffee!😁👌🥰 https://t.co/WldbTch8Cv
0	1697910847891255406	Kinoskolas bomža setaps mājās vs skolā. (dārgo ūdeni un kūkas atnesa 2. kursa maģ režisore, protams) https://t.co/AxbtMD9Eap	A movie school bum's set-up at home vs. school. (the expensive water and cakes were brought by a 2nd year MA director, of course) https://t.co/AxbtMD9Eap
2	1697919246511005734	Pusdienas. Risotto ar rozmarīnu un safrānu, dārzeņu kotletes, sautēts fenhelis. Aizkadrā papildu olīveļļa un parmezāns, maizīte un banānu jogurts. Stulbi, ka ēdamrīki no plastmasas, bet vismaz ir dakšiņa un nazis. Latvijā Tvaika ielā dod tikai karoti. https://t.co/83fauMZ55m	Lunch. Risotto with rosemary and saffron, vegetable meatballs, stewed fennel. Additional olive oil and parmesan, bread and banana yogurt behind the scenes. It's stupid to have dining utensils made of plastic, but at least there's a fork and a knife. In Latvia on Tvaika Street, only a spoon is provided. https://t.co/83fauMZ55m
2	1697932301353582877	Pagaidām mūsu jauno māju pagalmā no netipiskām lietām ir ir bijis milzīgs alnis, ezers un, izrādās, ir arī sēnes. https://t.co/krezGaUGyR	So far, out of all atypical things, there has been a huge moose, a lake and, it turns out, mushrooms in the yard of our new house. https://t.co/krezGaUGyR
2	1697934547944419735	Plāns bija braukt sēņot. Tomēr nesanāks, jo sēnes atnāca pašas. Salasīts dārzā. https://t.co/6OYV8bVLsa	The plan was to go mushroom picking. However, it will not work out because the mushrooms came on their own. Picked in the garden. https://t.co/6OYV8bVLsa
2	1697936570798465059	Vēl tur bija zilas sēnes https://t.co/Wg4ZOSOzsk	There were also blue mushrooms there https://t.co/Wg4ZOSOzsk
2	1697954168382664844	Biju pilsētā. Padarīju lietas. Pārskrējienos starp neskaitāmiem veikaliem 8 km tā tik salasījās.🥴 Gurums ir.😔 Tagad bulkas, piparmētru tēja un gultā zvaigznītē.🤤 https://t.co/MdYx7pjYUw	I was in the city. I did things. During the runs between countless shops 8 km was easy to accumulate.🥴 Tired now.😔 Now pastries, mint tea and star shaped in bed.🤤 https://t.co/MdYx7pjYUw
0	1697961293330747686	Saimniece vēlas cept siera kūku. Izvilka visādus piena produktus: saldo krējumiņu, svaigo sieru, sviestiņu.... Simba apsēdās uz receptes un atsakās padoties 💂Kamēr neiedos kaut ko garšīgu no visa minētā, tikmēr pozīcijas nekritīs 🤷‍♀️😼 https://t.co/ZRla4CDLTp	The housewife wants to bake a cheesecake. Pulled out all kinds of dairy products: sweet cream, fresh cheese, butter.... Simba sat down on the recipe and refuses to give up 💂While she doesn't share something delicious from all of this, the positions won't fall 🤷‍♀️😼 https://t.co/ZRla4CDLTp
0	1697966596294115443	Biju plānojusi, ka ar šo tomātu biezzupu ģimeni barošu vismaz 2 dienas. Realitatē tā pietika tikai šodienas pusdienām.. Vārdsakot, gatavot garšīgi nav pārāk izdevīgi. https://t.co/Po2ZEADY1M	I had planned to feed my family for at least 2 days with this thick tomato soup. In reality, it was only enough for today's lunch. In a word, cooking tasty is not too advantageous. https://t.co/Po2ZEADY1M
0	1697969798888530006	@aiwwa Kad gribas apraudāt to, ka nevari vairs apēst tik daudz saldos kā jaunībā, lūk makarūnu svece! 😜 https://t.co/qG4DS1hSHp	@aiwwa When you want to mourn the fact that you can no longer eat as many sweets as you did when you were young, here's a macaroon candle! 😜 https://t.co/qG4DS1hSHp
2	1697975003520840119	@dace_romane Maizīte man dzīvo augļu traukā.🙈🤭 Garšo apkaltusi maizīte. Mīksta nē. https://t.co/cDrMLb0foe	@dace_romane For me a pastry lives in the fruit bowl.🙈🤭 I like a stale pastry. Not a soft one. https://t.co/cDrMLb0foe
2	1697980284891705370	🥑\"Pilnvērtīgas  uzkodas starp ēdienreizēm ļauj saglabāt enerģiju dienas garumā,\"  uzsver slimnīcas uztura speciāliste Elīza Madara Treija. Ieskaties padomos, kā nodrošināt skolēnam pilnvērtīgu dienas uzturu un speciālistes sagatavotajos uzkodu piemēros! 🔎https://t.co/fTgqq6oltF https://t.co/KBxFnfeICg	🥑“Wholesome snacks between meals allow you to conserve energy throughout the day,”  says hospital nutritionist Eliza Madara Treija. Take a look at tips on how to provide a pupil with a full day's nutrition and snack samples prepared by the specialist! 🔎https://t.co/fTgqq6oltF https://t.co/KBxFnfeICg
2	1698001780334825738	Nav daudz gaļas, bet skaisti gan. Beidzot piemājas celiņos kāda sēne. https://t.co/S2pysW2vUl	Not a lot of meat, but it is beautiful. Finally, a mushroom in the backyard walkways. https://t.co/S2pysW2vUl
0	1698006203652051052	@Natata56 Re kā mēs zupu abi ēdam https://t.co/WihLfZgdG2	@Natata56 Here's how both of us eat soup https://t.co/WihLfZgdG2
3	1698022186580111796	tulkotāju tēja no Facebook https://t.co/ph6GN4QLOa	translator tea from Facebook https://t.co/ph6GN4QLOa
0	1698022831039172799	@mblLLl0 @IlonaKoskina Es kādreiz dikti šo gribētu pagaršot. https://t.co/0CyZzsSIcL	@mblLLl0 @IlonaKoskina I would really like to try this someday. https://t.co/0CyZzsSIcL
2	1698024098922635486	Kartupeļu talka pabarota - check! 👍🏻 140 maisi no neliela pleķīša. Pēc visām šīs sezonas klimata apokalipsēm - episka raža! Rudens aveņu dīleris arī satikts! ❣️ #saturīga_brīvdiena https://t.co/WOEGBx7kq1	Potato harvest fed - check! 👍🏻 140 bags of a small patch. After all the climate apocalypses of this season - an epic harvest! The autumn raspberry dealer has also been met! ❣️ # saturīga_brīvdiena https://t.co/WOEGBx7kq1
0	1698028770307805233	Pamēģināju uztaisīt tomātu sulu 👀 ar čili pārslām, ātrai izdzeršanai. Ja būs labi, tad taisīšu pasterizēto versiju.   https://t.co/fILHp4S5xm https://t.co/Fkjqt9q84G	I tried to make tomato juice 👀 with chili flakes for a quick drink. If it's good, I'll make the pasteurized version.   https://t.co/fILHp4S5xm https://t.co/Fkjqt9q84G
0	1698031701300060462	@IlguciemaKvass  kas šis par produktu. Waršavas restorānā menu zem tulkojuma \"Lithuanian kvass\" un garšo kā veselības dzēriens? https://t.co/dyGafpy1B8	@IlguciemaKvass  what is this product. At a restaurant in Warsaw, on the menu under the translation "Lithuanian kvass" and tastes like a health drink? https://t.co/dyGafpy1B8
0	1698055496622571637	@lindahaka Saldējums 😊 un daudz 😊 Tikai vienmēr ar kādu ir obligāti jāpadalās 😅 https://t.co/P8sTAOYhML	@lindahaka Ice cream 😊 and a lot 😊 But it is always mandatory to share it with someone 😅 https://t.co/P8sTAOYhML
0	1698062451672043665	Nu tad tā. Sanāca ļoti garšīga, bet es pie vārīšanas pieliku vienu selerijas kātu un čili pārslas. Kā arī, sāli noteikti jāliek mazāk-varētu pat sākt ar tējkaroti (max ! ēdamkaroti), bet labāk pielikt mazāk un piebērt pēc tam. Cukurs 👌🏻, pieliku arī melnos, maltos piparus https://t.co/KCEYZtYbm9	Well then. It turned out very tasty, but I added one celery stalk and chili flakes to the cooking. Also, salt should definitely be used less - you could even start with a teaspoon (max ! tablespoon), but it is better to put less and add more afterwards. Sugar 👌🏻, I also added black ground pepper https://t.co/KCEYZtYbm9
